date	likes	retweets	replies
Fri, 30 Oct 2020 19:10:00 GMT	329508	53198	28170
Fri, 30 Oct 2020 20:15:00 GMT	139183	19165	4659
Fri, 30 Oct 2020 20:45:00 GMT	76358	7911	1433
Fri, 30 Oct 2020 21:02:55 GMT	11830	2378	2841
Fri, 30 Oct 2020 22:10:00 GMT	18022	5399	1592
Fri, 30 Oct 2020 22:30:00 GMT	105414	9374	2525
Fri, 30 Oct 2020 23:32:00 GMT	50363	8840	5901
Sat, 31 Oct 2020 00:07:50 GMT	12433	2239	1942
Sat, 31 Oct 2020 01:01:00 GMT	43568	6645	2232
Sat, 31 Oct 2020 01:18:00 GMT	143453	10545	2765
Sat, 31 Oct 2020 01:55:00 GMT	15447	3314	2122
Sat, 31 Oct 2020 02:30:00 GMT	63443	11125	4417
Sat, 31 Oct 2020 03:00:00 GMT	12207	2691	1519
Sat, 31 Oct 2020 03:32:00 GMT	20857	4550	2896
Sat, 31 Oct 2020 11:00:02 GMT	18678	3412	1503
Sat, 31 Oct 2020 11:45:00 GMT	25157	4675	1835
Sat, 31 Oct 2020 12:15:00 GMT	22828	3714	1896
Sat, 31 Oct 2020 12:45:00 GMT	119454	19682	6200
Sat, 31 Oct 2020 13:30:00 GMT	132830	13984	4080
Sat, 31 Oct 2020 13:39:05 GMT	7341	1300	837
Sat, 31 Oct 2020 14:18:00 GMT	93355	14589	9820
Sat, 31 Oct 2020 14:50:00 GMT	14849	2756	2345
Sat, 31 Oct 2020 15:30:00 GMT	218317	25279	7493
Sat, 31 Oct 2020 16:00:00 GMT	496205	91202	21576
Sat, 31 Oct 2020 16:38:05 GMT	21553	4151	1199
Sat, 31 Oct 2020 16:52:45 GMT	100023	33521	6181
Sat, 31 Oct 2020 17:03:45 GMT	25615	3963	1926
Sat, 31 Oct 2020 17:55:36 GMT	18927	3650	2951
Sat, 31 Oct 2020 18:04:30 GMT	4642	1033	421
Sat, 31 Oct 2020 18:14:57 GMT	9321	2429	367
Sat, 31 Oct 2020 18:57:00 GMT	12391	3215	1071
Sat, 31 Oct 2020 19:25:00 GMT	177019	27539	10595
Sat, 31 Oct 2020 19:30:03 GMT	209175	25327	4597
Sat, 31 Oct 2020 20:08:00 GMT	25617	4508	2180
Sat, 31 Oct 2020 20:45:00 GMT	151438	19270	6865
Sat, 31 Oct 2020 21:09:22 GMT	13896	2805	2130
Sat, 31 Oct 2020 22:55:26 GMT	13476	3145	530
Sat, 31 Oct 2020 23:20:00 GMT	214638	21747	4794
Sat, 31 Oct 2020 23:42:00 GMT	39107	4519	1348
Sat, 31 Oct 2020 23:55:00 GMT	86219	5938	1784
Sun, 01 Nov 2020 00:10:00 GMT	7160	1288	1430
Sun, 01 Nov 2020 00:23:00 GMT	85940	20573	5245
Sun, 01 Nov 2020 00:40:00 GMT	32897	7443	1507
Sun, 01 Nov 2020 01:01:03 GMT	74606	11288	7247
Sun, 01 Nov 2020 01:20:00 GMT	17833	4315	2844
Sun, 01 Nov 2020 01:40:00 GMT	10412	2271	1117
Sun, 01 Nov 2020 02:04:00 GMT	223253	33025	8228
Sun, 01 Nov 2020 02:22:00 GMT	18517	3524	1395
Sun, 01 Nov 2020 02:41:29 GMT	42347	5567	6727
Sun, 01 Nov 2020 03:00:01 GMT	31879	5139	1995
Sun, 01 Nov 2020 03:20:00 GMT	113939	18490	5534
Sun, 01 Nov 2020 03:45:00 GMT	32318	4373	2843
Sun, 01 Nov 2020 04:05:00 GMT	48530	6631	2879
Sun, 01 Nov 2020 04:30:00 GMT	26805	3897	2298
Sun, 01 Nov 2020 11:40:00 GMT	127113	12986	9220
Sun, 01 Nov 2020 12:01:00 GMT	136337	21237	6360
Sun, 01 Nov 2020 12:20:00 GMT	18519	3202	2330
Sun, 01 Nov 2020 12:40:00 GMT	85931	12039	3534
Sun, 01 Nov 2020 13:01:00 GMT	19810	3156	1050
Sun, 01 Nov 2020 13:24:52 GMT	43700	5601	1504
Sun, 01 Nov 2020 13:42:00 GMT	53504	10056	5614
Sun, 01 Nov 2020 14:00:00 GMT	34343	6371	5258
Sun, 01 Nov 2020 14:24:00 GMT	287113	32538	16318
Sun, 01 Nov 2020 14:53:00 GMT	267236	25623	8392
Sun, 01 Nov 2020 15:10:00 GMT	48239	7763	2981
Sun, 01 Nov 2020 15:17:00 GMT	9102	1438	967
Sun, 01 Nov 2020 15:25:00 GMT	71311	9131	3460
Sun, 01 Nov 2020 15:44:31 GMT	43200	4982	2141
Sun, 01 Nov 2020 16:03:00 GMT	29590	5069	2509
Sun, 01 Nov 2020 16:25:00 GMT	31486	4970	2657
Sun, 01 Nov 2020 16:50:00 GMT	243138	27205	6337
Sun, 01 Nov 2020 17:10:00 GMT	35925	5577	2131
Sun, 01 Nov 2020 17:25:00 GMT	50430	10239	3192
Sun, 01 Nov 2020 17:50:00 GMT	18063	2854	1590
Sun, 01 Nov 2020 18:06:00 GMT	23094	4480	1587
Sun, 01 Nov 2020 18:24:00 GMT	9594	1707	1748
Sun, 01 Nov 2020 18:40:00 GMT	68193	9748	3292
Sun, 01 Nov 2020 19:00:00 GMT	69839	18454	16944
Sun, 01 Nov 2020 19:20:00 GMT	207358	18569	4715
Sun, 01 Nov 2020 19:50:00 GMT	146951	18329	5221
Sun, 01 Nov 2020 20:38:06 GMT	12982	2571	728
Sun, 01 Nov 2020 20:42:07 GMT	11576	2115	1431
Sun, 01 Nov 2020 21:28:00 GMT	19153	3579	1742
Sun, 01 Nov 2020 21:45:00 GMT	104704	15436	5094
Sun, 01 Nov 2020 22:05:00 GMT	95929	16101	4463
Sun, 01 Nov 2020 22:33:45 GMT	12808	2503	1506
Sun, 01 Nov 2020 23:15:57 GMT	14251	2726	1516
Sun, 01 Nov 2020 23:25:00 GMT	25459	4939	1923
Sun, 01 Nov 2020 23:45:00 GMT	132574	15112	8684
Mon, 02 Nov 2020 00:00:00 GMT	16887	4270	1665
Mon, 02 Nov 2020 00:20:32 GMT	100677	11338	5730
Mon, 02 Nov 2020 00:40:00 GMT	17033	2832	2478
Mon, 02 Nov 2020 01:10:00 GMT	138314	20539	7834
Mon, 02 Nov 2020 01:25:00 GMT	39017	4141	2508
Mon, 02 Nov 2020 01:42:00 GMT	178607	22909	5566
Mon, 02 Nov 2020 02:00:00 GMT	17436	3189	2106
Mon, 02 Nov 2020 02:22:00 GMT	15034	2955	2488
Mon, 02 Nov 2020 02:55:00 GMT	25715	4159	1731
Mon, 02 Nov 2020 03:05:00 GMT	22035	4973	1465
Mon, 02 Nov 2020 03:30:00 GMT	22509	3413	2310
Mon, 02 Nov 2020 04:00:00 GMT	67863	8515	2281
Mon, 02 Nov 2020 04:20:00 GMT	15955	2706	1967
Mon, 02 Nov 2020 04:39:21 GMT	27455	4820	1077
Mon, 02 Nov 2020 05:05:00 GMT	83754	10170	7939
Mon, 02 Nov 2020 05:35:00 GMT	20692	3016	2462
Mon, 02 Nov 2020 11:39:26 GMT	116205	16342	5158
Mon, 02 Nov 2020 12:02:00 GMT	13537	2233	1346
Mon, 02 Nov 2020 12:22:00 GMT	161142	18739	5045
Mon, 02 Nov 2020 12:43:00 GMT	82519	9969	3311
Mon, 02 Nov 2020 13:15:00 GMT	51681	10465	8530
Mon, 02 Nov 2020 13:31:00 GMT	299736	30327	11469
Mon, 02 Nov 2020 13:54:27 GMT	47549	6281	1786
Mon, 02 Nov 2020 14:16:00 GMT	29622	6104	5708
Mon, 02 Nov 2020 14:41:00 GMT	201652	29031	4527
Mon, 02 Nov 2020 15:10:00 GMT	10751	1907	1537
Mon, 02 Nov 2020 15:25:56 GMT	94828	9764	3380
Mon, 02 Nov 2020 15:27:00 GMT	605984	83915	15465
Mon, 02 Nov 2020 15:50:00 GMT	119817	13296	3877
Mon, 02 Nov 2020 16:15:00 GMT	18022	3337	1439
Mon, 02 Nov 2020 16:23:21 GMT	30050	4238	2002
Mon, 02 Nov 2020 16:52:10 GMT	15257	2633	2181
Mon, 02 Nov 2020 17:18:31 GMT	21058	3932	1041
Mon, 02 Nov 2020 17:34:00 GMT	12683	1880	1160
Mon, 02 Nov 2020 17:45:00 GMT	175738	52548	6899
Mon, 02 Nov 2020 18:10:50 GMT	8358	1534	1217
Mon, 02 Nov 2020 18:51:00 GMT	112816	17729	4543
Mon, 02 Nov 2020 19:05:17 GMT	27293	4664	1844
Mon, 02 Nov 2020 19:20:00 GMT	69859	23216	4021
Mon, 02 Nov 2020 19:25:46 GMT	12954	2027	1296
Mon, 02 Nov 2020 20:00:00 GMT	52697	6942	2418
Mon, 02 Nov 2020 20:15:00 GMT	65933	10215	3179
Mon, 02 Nov 2020 20:33:00 GMT	28561	6989	1991
Mon, 02 Nov 2020 20:45:00 GMT	20397	2941	1583
Mon, 02 Nov 2020 21:00:01 GMT	84204	8681	4508
Mon, 02 Nov 2020 21:15:00 GMT	27956	4971	1867
Mon, 02 Nov 2020 21:30:00 GMT	60161	8519	4060
Mon, 02 Nov 2020 21:55:00 GMT	144562	19258	6755
Mon, 02 Nov 2020 22:28:14 GMT	13809	2188	1805
Mon, 02 Nov 2020 22:56:55 GMT	6371	1527	588
Mon, 02 Nov 2020 23:05:00 GMT	265540	40201	13720
Mon, 02 Nov 2020 23:20:00 GMT	19925	4258	1873
Mon, 02 Nov 2020 23:40:00 GMT	212128	38928	22187
Tue, 03 Nov 2020 00:18:18 GMT	33834	5602	3797
Tue, 03 Nov 2020 01:44:46 GMT	96602	14403	3550
Tue, 03 Nov 2020 02:37:00 GMT	46266	11290	2850
Tue, 03 Nov 2020 02:50:00 GMT	101587	8991	2306
Tue, 03 Nov 2020 03:00:00 GMT	26443	3660	2276
Tue, 03 Nov 2020 03:15:00 GMT	128172	12692	6782
Tue, 03 Nov 2020 03:23:40 GMT	5074	671	287
Tue, 03 Nov 2020 03:30:00 GMT	312319	30990	7061
Tue, 03 Nov 2020 03:45:00 GMT	24567	3597	1212
Tue, 03 Nov 2020 03:55:00 GMT	79203	6152	4340
Tue, 03 Nov 2020 04:07:52 GMT	217607	22587	12119
Tue, 03 Nov 2020 04:11:01 GMT	309996	31052	8446
Tue, 03 Nov 2020 04:20:00 GMT	18633	2353	1682
Tue, 03 Nov 2020 04:35:00 GMT	109325	18860	2834
Tue, 03 Nov 2020 04:50:00 GMT	62070	8619	2590
Tue, 03 Nov 2020 05:05:00 GMT	76488	7951	2123
Tue, 03 Nov 2020 05:15:00 GMT	110948	11507	3349
Tue, 03 Nov 2020 05:28:00 GMT	318370	39891	5380
Tue, 03 Nov 2020 05:32:00 GMT	121253	14987	2808
Tue, 03 Nov 2020 05:45:00 GMT	134729	17503	4247
Tue, 03 Nov 2020 06:00:00 GMT	269474	36339	7817
Tue, 03 Nov 2020 06:15:00 GMT	27905	4011	1662
Tue, 03 Nov 2020 06:30:00 GMT	54524	8347	3327
Tue, 03 Nov 2020 06:45:00 GMT	112964	12542	3322
Tue, 03 Nov 2020 07:00:00 GMT	174806	18364	4051
Tue, 03 Nov 2020 11:03:00 GMT	735184	119018	18176
Tue, 03 Nov 2020 11:46:00 GMT	132709	17696	10108
Tue, 03 Nov 2020 12:32:00 GMT	178882	21379	4235
Tue, 03 Nov 2020 13:15:00 GMT	99444	18497	3767
Tue, 03 Nov 2020 14:00:07 GMT	53815	6868	3008
Tue, 03 Nov 2020 14:38:00 GMT	45550	8416	2270
Tue, 03 Nov 2020 14:52:18 GMT	43216	5058	1787
Tue, 03 Nov 2020 15:32:00 GMT	52067	8887	2413
Tue, 03 Nov 2020 16:25:49 GMT	17565	2421	1475
Tue, 03 Nov 2020 17:02:00 GMT	67835	8438	3616
Tue, 03 Nov 2020 17:04:01 GMT	9263	1446	469
Tue, 03 Nov 2020 17:36:00 GMT	22236	3929	1265
Tue, 03 Nov 2020 18:00:02 GMT	31614	3830	2578
Tue, 03 Nov 2020 18:33:00 GMT	52486	11855	1443
Tue, 03 Nov 2020 18:35:01 GMT	22064	2899	1328
Tue, 03 Nov 2020 19:06:00 GMT	17687	2672	1089
Tue, 03 Nov 2020 19:18:00 GMT	363588	36085	5560
Tue, 03 Nov 2020 19:52:00 GMT	29329	3541	1677
Tue, 03 Nov 2020 20:10:00 GMT	16276	2178	1013
Tue, 03 Nov 2020 20:24:18 GMT	158100	19072	6788
Tue, 03 Nov 2020 20:32:01 GMT	49714	9214	1231
Tue, 03 Nov 2020 20:33:29 GMT	16389	2715	426
Tue, 03 Nov 2020 20:38:15 GMT	212478	27956	8623
Tue, 03 Nov 2020 21:00:00 GMT	35464	4560	1668
Tue, 03 Nov 2020 21:31:00 GMT	57086	7518	2287
Tue, 03 Nov 2020 22:04:00 GMT	204566	17637	3806
Tue, 03 Nov 2020 22:28:36 GMT	192078	28359	5521
Tue, 03 Nov 2020 23:00:01 GMT	39170	4385	1912
Tue, 03 Nov 2020 23:36:00 GMT	117629	18852	1989
Wed, 04 Nov 2020 00:02:51 GMT	55382	9068	535
Wed, 04 Nov 2020 00:45:00 GMT	743718	81381	13130
Wed, 04 Nov 2020 01:46:43 GMT	43160	8112	624
Wed, 04 Nov 2020 02:08:50 GMT	11137	1134	286
Wed, 04 Nov 2020 02:17:53 GMT	27708	3835	899
Wed, 04 Nov 2020 02:22:47 GMT	20871	1484	806
Wed, 04 Nov 2020 05:39:32 GMT	65685	7342	2723
Wed, 04 Nov 2020 05:53:00 GMT	1956493	232507	91938
Wed, 04 Nov 2020 05:59:00 GMT	757553	79243	9428
Wed, 04 Nov 2020 06:03:00 GMT	695989	54856	21308
Wed, 04 Nov 2020 15:11:41 GMT	110149	10547	5410
Wed, 04 Nov 2020 18:36:19 GMT	194028	25858	5899
Wed, 04 Nov 2020 18:52:53 GMT	70401	7729	2012
Wed, 04 Nov 2020 19:10:00 GMT	1171759	145509	24912
Wed, 04 Nov 2020 21:06:16 GMT	91630	11843	4095
Wed, 04 Nov 2020 21:36:00 GMT	531940	58534	11440
Wed, 04 Nov 2020 21:45:00 GMT	285605	27505	5291
Wed, 04 Nov 2020 21:55:00 GMT	511240	51262	8321
Wed, 04 Nov 2020 22:05:00 GMT	299979	20757	8084
Wed, 04 Nov 2020 22:15:00 GMT	638962	76826	30949
Wed, 04 Nov 2020 22:25:00 GMT	532586	50583	14337
Wed, 04 Nov 2020 23:50:00 GMT	706617	58649	15539
Thu, 05 Nov 2020 01:18:00 GMT	774113	111274	15851
Thu, 05 Nov 2020 02:10:00 GMT	277362	26400	8201
Thu, 05 Nov 2020 02:40:00 GMT	250380	22691	8321
Thu, 05 Nov 2020 03:10:00 GMT	162209	14488	8066
Thu, 05 Nov 2020 13:25:00 GMT	234552	23586	9752
Thu, 05 Nov 2020 16:13:28 GMT	58719	5581	2862
Thu, 05 Nov 2020 17:40:00 GMT	916166	68760	23219
Thu, 05 Nov 2020 19:15:00 GMT	397991	32829	10715
Thu, 05 Nov 2020 20:15:00 GMT	82597	6692	3991
Thu, 05 Nov 2020 21:34:16 GMT	287131	30767	12557
Thu, 05 Nov 2020 21:45:00 GMT	567714	42095	10392
Thu, 05 Nov 2020 21:50:33 GMT	145337	12481	4934
Thu, 05 Nov 2020 23:15:00 GMT	571783	51862	12305
Fri, 06 Nov 2020 00:40:00 GMT	577686	57252	17606
Fri, 06 Nov 2020 01:20:00 GMT	975262	70129	29164
Fri, 06 Nov 2020 02:00:00 GMT	229764	24287	20598
Sat, 07 Nov 2020 03:46:58 GMT	96381	11485	4734
Sat, 07 Nov 2020 03:53:59 GMT	840270	57399	22169
Sat, 07 Nov 2020 03:59:00 GMT	224115	18923	5183
Sat, 07 Nov 2020 04:00:00 GMT	340477	24992	6344
Sat, 07 Nov 2020 04:02:00 GMT	374953	20887	10062
Sat, 07 Nov 2020 04:05:00 GMT	369282	21005	11567
Sat, 07 Nov 2020 04:07:00 GMT	1084435	91187	32035
Sat, 07 Nov 2020 16:52:42 GMT	3346514	775796	240936
Sat, 07 Nov 2020 17:23:27 GMT	3360044	762702	108541
Sun, 08 Nov 2020 01:25:12 GMT	144711	19364	5168
Sun, 08 Nov 2020 01:45:00 GMT	265404	20235	18050
Sun, 08 Nov 2020 01:46:00 GMT	317269	31092	7263
Sun, 08 Nov 2020 01:47:00 GMT	710485	75298	9341
Sun, 08 Nov 2020 01:48:00 GMT	236686	13638	3292
Sun, 08 Nov 2020 01:50:00 GMT	262731	21213	7201
Sun, 08 Nov 2020 01:51:00 GMT	363447	47232	24521
Sun, 08 Nov 2020 01:53:00 GMT	293916	23811	9724
Sun, 08 Nov 2020 01:56:00 GMT	252097	20571	14516
Sun, 08 Nov 2020 01:59:00 GMT	145926	8921	3807
Sun, 08 Nov 2020 02:02:00 GMT	482800	43886	8587
Sun, 08 Nov 2020 02:05:00 GMT	344230	26612	8173
Sun, 08 Nov 2020 02:08:00 GMT	633159	46672	15050
Sun, 08 Nov 2020 02:10:00 GMT	936203	81360	40433
Sun, 08 Nov 2020 02:20:00 GMT	736593	89204	25565
Sun, 08 Nov 2020 13:00:01 GMT	167211	26421	11896
Mon, 09 Nov 2020 15:05:22 GMT	104752	20812	3151
Mon, 09 Nov 2020 16:46:50 GMT	140424	14176	7124
Mon, 09 Nov 2020 18:37:00 GMT	347608	29311	10572
Mon, 09 Nov 2020 18:50:00 GMT	197392	14213	4543
Mon, 09 Nov 2020 19:17:00 GMT	247871	14456	7788
Mon, 09 Nov 2020 19:40:00 GMT	487623	29766	15911
Mon, 09 Nov 2020 20:00:01 GMT	1507849	185542	65805
Mon, 09 Nov 2020 21:00:00 GMT	423528	27332	12197
Tue, 10 Nov 2020 17:25:00 GMT	254378	20955	8499
Tue, 10 Nov 2020 19:27:30 GMT	75807	8861	4216
Tue, 10 Nov 2020 20:52:00 GMT	443853	33237	15520
Tue, 10 Nov 2020 21:15:07 GMT	43646	5750	3053
Tue, 10 Nov 2020 21:20:39 GMT	72544	11379	2650
Tue, 10 Nov 2020 22:05:00 GMT	304743	22743	12592
Tue, 10 Nov 2020 23:30:00 GMT	631233	54261	51825
Wed, 11 Nov 2020 00:45:00 GMT	193216	16417	8227
Wed, 11 Nov 2020 02:01:00 GMT	436311	28790	18935
Wed, 11 Nov 2020 16:08:11 GMT	363265	35531	8781
Wed, 11 Nov 2020 21:30:00 GMT	292101	21755	9706
Thu, 12 Nov 2020 01:19:45 GMT	209167	19049	10942
Thu, 12 Nov 2020 18:22:41 GMT	58356	8745	3519
Thu, 12 Nov 2020 18:30:00 GMT	105622	11627	6959
Thu, 12 Nov 2020 19:20:00 GMT	496942	38799	11470
Fri, 13 Nov 2020 21:05:00 GMT	217926	18429	10695
Fri, 13 Nov 2020 23:35:00 GMT	168175	12548	4433
Sat, 14 Nov 2020 01:09:33 GMT	433593	35998	15428
Sat, 14 Nov 2020 01:09:34 GMT	202674	21056	11150
Sat, 14 Nov 2020 16:30:00 GMT	612679	50456	15361
Sun, 15 Nov 2020 14:00:01 GMT	55984	6647	2601
Mon, 16 Nov 2020 00:32:02 GMT	612616	37590	16408
Mon, 16 Nov 2020 14:06:37 GMT	389291	32646	10353
Mon, 16 Nov 2020 14:07:25 GMT	129605	8004	2748
Mon, 16 Nov 2020 19:50:13 GMT	44768	4924	5170
Mon, 16 Nov 2020 22:15:00 GMT	315793	30640	11030
Mon, 16 Nov 2020 22:40:00 GMT	203097	18221	17937
Mon, 16 Nov 2020 23:05:00 GMT	138749	12058	12622
Tue, 17 Nov 2020 16:08:33 GMT	78032	15767	5743
Tue, 17 Nov 2020 20:00:00 GMT	275734	20109	8465
Tue, 17 Nov 2020 23:10:00 GMT	120265	9148	8203
Wed, 18 Nov 2020 18:33:51 GMT	56626	6202	2956
Wed, 18 Nov 2020 23:35:00 GMT	112630	10568	5168
Thu, 19 Nov 2020 00:50:00 GMT	757247	79300	20347
Thu, 19 Nov 2020 21:07:03 GMT	39204	4333	3433
Thu, 19 Nov 2020 23:31:00 GMT	84467	6927	3653
Fri, 20 Nov 2020 00:46:00 GMT	1245695	116022	36424
Fri, 20 Nov 2020 02:45:00 GMT	82876	9068	4367
Fri, 20 Nov 2020 15:08:31 GMT	35281	4802	3002
Fri, 20 Nov 2020 15:55:22 GMT	133888	15269	3121
Fri, 20 Nov 2020 15:55:22 GMT	300782	41486	8812
Fri, 20 Nov 2020 17:41:56 GMT	37786	4912	4130
Fri, 20 Nov 2020 20:07:00 GMT	118739	67253	59732
Sat, 21 Nov 2020 00:08:00 GMT	180835	15236	14377
Sat, 21 Nov 2020 17:00:01 GMT	1051227	76433	34175
Mon, 23 Nov 2020 14:30:00 GMT	431866	33750	32488
Mon, 23 Nov 2020 17:18:48 GMT	40200	8848	2681
Mon, 23 Nov 2020 20:13:00 GMT	152113	24659	9623
Tue, 24 Nov 2020 02:47:00 GMT	83168	6460	3620
Tue, 24 Nov 2020 03:05:01 GMT	211300	27354	10259
Tue, 24 Nov 2020 15:20:00 GMT	574894	49183	68456
Tue, 24 Nov 2020 18:01:46 GMT	45526	5569	3169
Tue, 24 Nov 2020 18:45:00 GMT	1709737	154766	86923
Tue, 24 Nov 2020 19:21:00 GMT	47181	9388	3790
Tue, 24 Nov 2020 21:02:00 GMT	76896	8206	5508
Tue, 24 Nov 2020 22:30:00 GMT	454178	31721	30709
Tue, 24 Nov 2020 23:46:00 GMT	94129	8169	5723
Wed, 25 Nov 2020 00:45:00 GMT	41311	4561	4020
Wed, 25 Nov 2020 02:10:00 GMT	177754	13347	12522
Wed, 25 Nov 2020 16:10:00 GMT	151840	11906	9821
Wed, 25 Nov 2020 18:09:30 GMT	48566	3847	886
Wed, 25 Nov 2020 18:09:30 GMT	112388	12458	3612
Wed, 25 Nov 2020 18:09:31 GMT	49795	4504	1276
Wed, 25 Nov 2020 19:52:32 GMT	44742	5854	5589
Wed, 25 Nov 2020 21:50:00 GMT	833435	72083	35393
Wed, 25 Nov 2020 23:42:00 GMT	95967	10756	4450
Thu, 26 Nov 2020 00:14:15 GMT	38897	4903	2917
Thu, 26 Nov 2020 00:46:00 GMT	188226	16272	7724
Thu, 26 Nov 2020 01:55:00 GMT	72352	8639	7276
Thu, 26 Nov 2020 14:08:00 GMT	271135	38972	17044
Thu, 26 Nov 2020 20:52:00 GMT	108336	9054	4139
Fri, 27 Nov 2020 02:42:00 GMT	145064	16360	5640
Fri, 27 Nov 2020 16:13:00 GMT	249618	23915	6422
Fri, 27 Nov 2020 19:33:00 GMT	66406	7396	5189
Fri, 27 Nov 2020 23:06:00 GMT	299104	22893	25271
Sat, 28 Nov 2020 01:15:00 GMT	70237	8698	7190
Sat, 28 Nov 2020 16:58:00 GMT	89694	8868	5694
Sat, 28 Nov 2020 20:30:00 GMT	153492	13652	15095
Sun, 29 Nov 2020 01:16:00 GMT	308383	21336	27037
Sun, 29 Nov 2020 16:42:00 GMT	719462	79172	28103
Sun, 29 Nov 2020 22:18:11 GMT	75479	23322	5538
Sun, 29 Nov 2020 23:56:00 GMT	244715	24580	40892
Mon, 30 Nov 2020 13:46:06 GMT	9889	1691	780
Mon, 30 Nov 2020 13:46:06 GMT	114114	10875	2207
Mon, 30 Nov 2020 14:49:33 GMT	18521	3512	1589
Mon, 30 Nov 2020 17:43:00 GMT	30815	4127	3405
Mon, 30 Nov 2020 22:09:36 GMT	120454	10013	2966
Tue, 01 Dec 2020 00:36:00 GMT	147895	11301	8260
Tue, 01 Dec 2020 01:40:00 GMT	120454	8418	4332
Tue, 01 Dec 2020 02:45:00 GMT	16587	1425	1241
Tue, 01 Dec 2020 18:00:28 GMT	34253	4290	2328
Tue, 01 Dec 2020 19:32:00 GMT	565665	62001	40434
Tue, 01 Dec 2020 21:02:00 GMT	204191	15015	8512
Tue, 01 Dec 2020 23:25:00 GMT	62874	5028	2017
Wed, 02 Dec 2020 01:39:18 GMT	16459	2491	854
Wed, 02 Dec 2020 02:10:01 GMT	101823	10379	2227
Wed, 02 Dec 2020 02:24:00 GMT	37189	3596	3854
Wed, 02 Dec 2020 15:26:00 GMT	93591	8098	7807
Wed, 02 Dec 2020 19:12:00 GMT	142509	9695	2659
Wed, 02 Dec 2020 20:36:16 GMT	24294	3441	2860
Wed, 02 Dec 2020 22:55:00 GMT	42482	4282	4725
Thu, 03 Dec 2020 00:55:10 GMT	18438	2486	1785
Thu, 03 Dec 2020 01:15:00 GMT	61389	4532	4310
Thu, 03 Dec 2020 16:10:00 GMT	52655	5082	3954
Thu, 03 Dec 2020 18:18:38 GMT	10569	1871	951
Thu, 03 Dec 2020 19:01:00 GMT	347109	30299	28044
Thu, 03 Dec 2020 23:57:00 GMT	93272	9581	3867
Fri, 04 Dec 2020 01:39:00 GMT	306561	22178	20053
Fri, 04 Dec 2020 14:01:00 GMT	44629	8645	2427
Fri, 04 Dec 2020 15:28:32 GMT	11256	1906	952
Fri, 04 Dec 2020 17:50:00 GMT	70155	6304	3412
Fri, 04 Dec 2020 20:19:10 GMT	16727	2115	2203
Fri, 04 Dec 2020 21:04:00 GMT	20736	2891	1824
Fri, 04 Dec 2020 22:40:00 GMT	32787	3915	3183
Sat, 05 Dec 2020 00:15:00 GMT	73597	7598	7999
Sat, 05 Dec 2020 01:30:00 GMT	20111	2565	4593
Sat, 05 Dec 2020 14:50:00 GMT	207934	22522	9177
Sat, 05 Dec 2020 18:35:00 GMT	77831	11941	5145
Sat, 05 Dec 2020 22:12:00 GMT	57542	12033	6781
Sun, 06 Dec 2020 01:16:00 GMT	61577	6210	4081
