date	likes	retweets	replies
Thu, 19 Nov 2020 12:31:53 GMT	84210	18076	4319
Thu, 19 Nov 2020 12:33:02 GMT	365459	45366	36565
Thu, 19 Nov 2020 12:46:28 GMT	301568	56524	33730
Thu, 19 Nov 2020 12:59:05 GMT	332912	78028	49181
Thu, 19 Nov 2020 13:46:18 GMT	250709	55182	23510
Thu, 19 Nov 2020 13:59:47 GMT	219127	53047	30278
Thu, 19 Nov 2020 16:22:17 GMT	250445	65333	33124
Thu, 19 Nov 2020 16:36:58 GMT	257156	50404	28778
Thu, 19 Nov 2020 17:34:26 GMT	302214	69392	47819
Thu, 19 Nov 2020 18:20:25 GMT	78493	24101	9067
Thu, 19 Nov 2020 20:26:24 GMT	116235	29106	18064
Thu, 19 Nov 2020 20:27:46 GMT	192130	43214	35382
Thu, 19 Nov 2020 21:21:28 GMT	120955	29700	13617
Thu, 19 Nov 2020 23:00:01 GMT	42659	11990	5943
Thu, 19 Nov 2020 23:31:53 GMT	153485	33222	21971
Fri, 20 Nov 2020 01:49:29 GMT	222307	78102	57566
Fri, 20 Nov 2020 03:56:13 GMT	61485	17353	8437
Fri, 20 Nov 2020 03:57:23 GMT	66417	15425	2287
Fri, 20 Nov 2020 04:00:35 GMT	43567	13155	3670
Fri, 20 Nov 2020 12:12:49 GMT	64694	9814	5965
Fri, 20 Nov 2020 12:14:28 GMT	243927	59461	24575
Fri, 20 Nov 2020 12:18:52 GMT	137647	37772	15953
Fri, 20 Nov 2020 12:42:24 GMT	32102	5939	3353
Fri, 20 Nov 2020 12:52:49 GMT	97391	23577	9796
Fri, 20 Nov 2020 12:56:13 GMT	121673	26543	10901
Fri, 20 Nov 2020 13:01:17 GMT	118725	21202	8635
Fri, 20 Nov 2020 13:35:44 GMT	158258	34139	18981
Fri, 20 Nov 2020 13:53:00 GMT	159701	43064	37169
Fri, 20 Nov 2020 14:55:24 GMT	207193	50805	40579
Fri, 20 Nov 2020 14:58:05 GMT	80355	23838	5506
Fri, 20 Nov 2020 15:39:40 GMT	101324	19298	5213
Fri, 20 Nov 2020 18:00:05 GMT	52281	13856	4546
Fri, 20 Nov 2020 18:20:41 GMT	235418	31189	19816
Fri, 20 Nov 2020 18:55:23 GMT	48253	16779	3022
Fri, 20 Nov 2020 19:38:33 GMT	272996	68190	44786
Fri, 20 Nov 2020 19:38:34 GMT	169216	30300	22503
Fri, 20 Nov 2020 19:39:00 GMT	94711	23602	16171
Fri, 20 Nov 2020 20:36:50 GMT	38982	17355	2103
Fri, 20 Nov 2020 21:38:08 GMT	57372	25236	4360
Sat, 21 Nov 2020 01:42:00 GMT	178747	55521	14932
Sat, 21 Nov 2020 01:42:14 GMT	108097	29525	10655
Sat, 21 Nov 2020 01:43:19 GMT	141368	43187	22865
Sat, 21 Nov 2020 12:15:27 GMT	107946	21888	7127
Sat, 21 Nov 2020 12:18:11 GMT	139864	29449	9731
Sat, 21 Nov 2020 13:13:32 GMT	143693	34837	16087
Sat, 21 Nov 2020 13:15:24 GMT	157430	37886	17063
Sat, 21 Nov 2020 13:21:20 GMT	477814	45633	40377
Sat, 21 Nov 2020 13:41:35 GMT	104742	18349	5437
Sat, 21 Nov 2020 13:58:39 GMT	461443	92533	82838
Sat, 21 Nov 2020 15:25:26 GMT	27363	7025	623
Sat, 21 Nov 2020 16:28:02 GMT	64192	18711	5815
Sat, 21 Nov 2020 16:54:37 GMT	82580	20971	8709
Sat, 21 Nov 2020 17:10:49 GMT	64794	25854	5320
Sat, 21 Nov 2020 17:18:54 GMT	85401	20604	9424
Sat, 21 Nov 2020 18:51:51 GMT	47966	12817	3258
Sat, 21 Nov 2020 20:34:36 GMT	151900	39941	24499
Sat, 21 Nov 2020 21:20:39 GMT	258369	62407	38364
Sat, 21 Nov 2020 22:13:05 GMT	243146	46169	48623
Sat, 21 Nov 2020 22:35:29 GMT	189767	36914	30581
Sat, 21 Nov 2020 22:48:57 GMT	266060	52919	41341
Sat, 21 Nov 2020 23:13:41 GMT	610263	113914	86166
Sun, 22 Nov 2020 01:18:38 GMT	313195	74484	70699
Sun, 22 Nov 2020 01:18:39 GMT	221616	43619	32580
Sun, 22 Nov 2020 01:33:54 GMT	120694	31401	17108
Sun, 22 Nov 2020 01:41:12 GMT	105086	26724	14932
Sun, 22 Nov 2020 01:49:55 GMT	170275	44337	31535
Sun, 22 Nov 2020 03:25:42 GMT	92976	25920	6340
Sun, 22 Nov 2020 03:26:01 GMT	56961	13908	3646
Sun, 22 Nov 2020 04:15:42 GMT	100492	20080	23365
Sun, 22 Nov 2020 04:23:48 GMT	81729	15306	4386
Sun, 22 Nov 2020 04:30:20 GMT	137528	46790	14384
Sun, 22 Nov 2020 04:31:12 GMT	73632	22875	3787
Sun, 22 Nov 2020 04:32:09 GMT	70890	22534	4880
Sun, 22 Nov 2020 04:54:18 GMT	145803	33281	18153
Sun, 22 Nov 2020 04:55:16 GMT	137203	21539	21239
Sun, 22 Nov 2020 12:11:49 GMT	192069	35625	20060
Sun, 22 Nov 2020 12:24:13 GMT	156759	42250	18633
Sun, 22 Nov 2020 12:25:43 GMT	129150	27404	9086
Sun, 22 Nov 2020 12:27:07 GMT	140917	33439	11986
Sun, 22 Nov 2020 13:13:32 GMT	329735	73557	48292
Sun, 22 Nov 2020 16:56:01 GMT	272672	62817	57548
Sun, 22 Nov 2020 16:59:28 GMT	138512	43591	34126
Sun, 22 Nov 2020 19:54:25 GMT	114435	33107	22635
Sun, 22 Nov 2020 20:16:07 GMT	38853	12078	2300
Mon, 23 Nov 2020 04:12:39 GMT	62606	28119	6723
Mon, 23 Nov 2020 04:37:56 GMT	382443	85226	79437
Mon, 23 Nov 2020 04:57:13 GMT	175029	39811	36615
Mon, 23 Nov 2020 05:31:04 GMT	105674	41722	4230
Mon, 23 Nov 2020 19:59:04 GMT	117211	30595	10412
Mon, 23 Nov 2020 23:16:59 GMT	241096	47876	51925
Mon, 23 Nov 2020 23:16:59 GMT	308911	65762	48567
Tue, 24 Nov 2020 02:10:16 GMT	164291	53140	26348
Tue, 24 Nov 2020 04:07:18 GMT	346564	93326	69462
Tue, 24 Nov 2020 06:48:07 GMT	79740	26028	12969
Tue, 24 Nov 2020 11:03:01 GMT	59508	15998	4448
Tue, 24 Nov 2020 12:33:04 GMT	185264	53034	39551
Tue, 24 Nov 2020 12:50:06 GMT	168803	35176	11573
Tue, 24 Nov 2020 12:52:19 GMT	155845	35983	13814
Tue, 24 Nov 2020 12:53:11 GMT	206633	52972	28471
Tue, 24 Nov 2020 13:17:24 GMT	196944	55164	22074
Tue, 24 Nov 2020 13:29:11 GMT	141873	33247	16316
Tue, 24 Nov 2020 14:45:28 GMT	316283	67005	61506
Tue, 24 Nov 2020 14:51:17 GMT	40046	15189	1766
Tue, 24 Nov 2020 16:59:00 GMT	69372	15594	10552
Tue, 24 Nov 2020 18:54:16 GMT	76805	36065	3199
Tue, 24 Nov 2020 19:16:07 GMT	57605	25642	2914
Tue, 24 Nov 2020 19:20:08 GMT	31375	11375	1511
Tue, 24 Nov 2020 19:20:15 GMT	119531	46411	7602
Tue, 24 Nov 2020 19:25:16 GMT	178661	35409	20328
Tue, 24 Nov 2020 20:07:11 GMT	240103	44497	30855
Tue, 24 Nov 2020 21:46:56 GMT	552312	90768	61587
Tue, 24 Nov 2020 22:37:22 GMT	76269	29426	4109
Tue, 24 Nov 2020 23:04:36 GMT	42422	16194	2208
Wed, 25 Nov 2020 00:12:09 GMT	100486	22718	6187
Wed, 25 Nov 2020 00:26:35 GMT	181293	48796	18645
Wed, 25 Nov 2020 00:26:36 GMT	122575	25695	7017
Wed, 25 Nov 2020 00:27:00 GMT	113403	26846	6992
Wed, 25 Nov 2020 00:27:18 GMT	35400	14374	2467
Wed, 25 Nov 2020 00:55:06 GMT	170853	23931	5747
Wed, 25 Nov 2020 01:08:13 GMT	346884	81114	91312
Wed, 25 Nov 2020 02:23:16 GMT	40207	12106	2207
Wed, 25 Nov 2020 02:42:14 GMT	150833	41010	6177
Wed, 25 Nov 2020 02:47:33 GMT	47530	10768	5161
Wed, 25 Nov 2020 03:10:36 GMT	54427	18772	3396
Wed, 25 Nov 2020 03:34:08 GMT	125104	22279	8953
Wed, 25 Nov 2020 03:50:56 GMT	36887	8822	6448
Wed, 25 Nov 2020 04:13:36 GMT	57925	14878	3112
Wed, 25 Nov 2020 14:14:38 GMT	41239	8152	3336
Wed, 25 Nov 2020 15:16:21 GMT	80940	23414	6561
Wed, 25 Nov 2020 15:25:06 GMT	32565	8020	2334
Wed, 25 Nov 2020 15:33:19 GMT	28926	11264	1729
Wed, 25 Nov 2020 15:33:41 GMT	81857	19453	5801
Wed, 25 Nov 2020 15:44:26 GMT	189433	37541	27353
Wed, 25 Nov 2020 17:39:42 GMT	250819	50963	37998
Wed, 25 Nov 2020 17:45:04 GMT	482641	100498	72460
Wed, 25 Nov 2020 18:25:37 GMT	65138	17984	2489
Wed, 25 Nov 2020 18:26:37 GMT	66163	20728	2533
Wed, 25 Nov 2020 18:51:10 GMT	218571	31186	20870
Wed, 25 Nov 2020 19:21:43 GMT	61967	18468	2554
Wed, 25 Nov 2020 19:26:30 GMT	134726	53438	10206
Wed, 25 Nov 2020 19:41:26 GMT	262477	56110	31041
Wed, 25 Nov 2020 20:07:23 GMT	55130	11370	5178
Wed, 25 Nov 2020 20:24:33 GMT	122688	34241	13100
Wed, 25 Nov 2020 20:42:47 GMT	32036	7747	1797
Wed, 25 Nov 2020 20:42:50 GMT	45921	9465	2064
Wed, 25 Nov 2020 21:08:07 GMT	476457	132275	86554
Wed, 25 Nov 2020 21:12:53 GMT	94173	23664	5191
Wed, 25 Nov 2020 21:36:31 GMT	54207	11770	3050
Wed, 25 Nov 2020 21:44:39 GMT	57645	14215	9933
Wed, 25 Nov 2020 22:12:17 GMT	74895	11058	12238
Wed, 25 Nov 2020 23:17:31 GMT	245612	57760	21459
Wed, 25 Nov 2020 23:59:48 GMT	129466	29860	5327
Thu, 26 Nov 2020 00:01:20 GMT	161638	32654	6198
Thu, 26 Nov 2020 00:02:06 GMT	82432	20256	5758
Thu, 26 Nov 2020 00:07:44 GMT	161896	37799	15026
Thu, 26 Nov 2020 00:14:06 GMT	160964	57300	18694
Thu, 26 Nov 2020 00:20:17 GMT	102091	18759	4530
Thu, 26 Nov 2020 00:24:09 GMT	84510	12891	3484
Thu, 26 Nov 2020 00:34:44 GMT	232231	44117	22222
Thu, 26 Nov 2020 00:46:11 GMT	136861	41561	12872
Thu, 26 Nov 2020 03:00:00 GMT	68477	21418	5150
Thu, 26 Nov 2020 15:35:30 GMT	44552	14255	2887
Thu, 26 Nov 2020 15:44:23 GMT	499482	128179	111620
Thu, 26 Nov 2020 15:48:01 GMT	237259	44382	29372
Thu, 26 Nov 2020 16:30:00 GMT	74706	19044	4566
Thu, 26 Nov 2020 16:44:08 GMT	57737	18888	3192
Thu, 26 Nov 2020 20:16:56 GMT	182287	34208	28861
Thu, 26 Nov 2020 20:42:45 GMT	146263	33638	11984
Thu, 26 Nov 2020 20:53:41 GMT	114972	23076	12248
Thu, 26 Nov 2020 20:56:44 GMT	126235	24554	7957
Thu, 26 Nov 2020 20:58:58 GMT	178791	33850	14718
Thu, 26 Nov 2020 22:29:14 GMT	160693	28502	13948
Thu, 26 Nov 2020 23:52:52 GMT	59956	12829	4526
Thu, 26 Nov 2020 23:53:54 GMT	72889	13786	4370
Fri, 27 Nov 2020 02:19:29 GMT	37593	9603	2590
Fri, 27 Nov 2020 02:53:19 GMT	192567	60122	26664
Fri, 27 Nov 2020 03:49:54 GMT	276285	68373	39232
Fri, 27 Nov 2020 04:06:45 GMT	269474	68916	51642
Fri, 27 Nov 2020 04:11:22 GMT	405306	96763	50118
Fri, 27 Nov 2020 10:05:00 GMT	56104	14872	2887
Fri, 27 Nov 2020 12:35:02 GMT	43771	9931	1884
Fri, 27 Nov 2020 13:22:55 GMT	67251	14643	11921
Fri, 27 Nov 2020 13:36:17 GMT	254554	61716	41245
Fri, 27 Nov 2020 13:36:22 GMT	196681	29619	7867
Fri, 27 Nov 2020 13:36:23 GMT	255261	83851	24727
Fri, 27 Nov 2020 13:36:34 GMT	279083	83819	20979
Fri, 27 Nov 2020 13:49:52 GMT	60989	16978	3497
Fri, 27 Nov 2020 14:36:46 GMT	94437	24431	7897
Fri, 27 Nov 2020 14:58:02 GMT	140854	38136	17977
Fri, 27 Nov 2020 15:03:16 GMT	211843	36088	16020
Fri, 27 Nov 2020 15:14:36 GMT	38783	12608	4093
Fri, 27 Nov 2020 15:28:14 GMT	148939	30658	8420
Fri, 27 Nov 2020 15:31:43 GMT	195945	48859	19291
Fri, 27 Nov 2020 15:38:44 GMT	22338	5311	1320
Fri, 27 Nov 2020 15:45:35 GMT	152904	50842	18325
Fri, 27 Nov 2020 15:56:13 GMT	388627	119486	122437
Fri, 27 Nov 2020 17:48:53 GMT	134184	36641	12420
Fri, 27 Nov 2020 18:59:47 GMT	177869	85214	19908
Fri, 27 Nov 2020 19:35:28 GMT	260773	65409	56361
Fri, 27 Nov 2020 23:55:37 GMT	339971	61115	33274
Sat, 28 Nov 2020 00:13:23 GMT	178733	26160	26679
Sat, 28 Nov 2020 02:57:08 GMT	157340	40179	16294
Sat, 28 Nov 2020 05:09:56 GMT	266125	87185	60470
Sat, 28 Nov 2020 15:49:03 GMT	443446	73178	29789
Sat, 28 Nov 2020 16:00:09 GMT	91415	18525	4100
Sat, 28 Nov 2020 18:35:11 GMT	145150	29724	14247
Sat, 28 Nov 2020 18:38:20 GMT	69434	13912	2490
Sat, 28 Nov 2020 19:48:23 GMT	241177	54862	30231
Sat, 28 Nov 2020 20:00:08 GMT	277991	68136	27292
Sat, 28 Nov 2020 20:10:35 GMT	294502	69755	49664
Sat, 28 Nov 2020 20:49:26 GMT	352818	76942	57114
Sun, 29 Nov 2020 00:20:46 GMT	79502	19493	5203
Sun, 29 Nov 2020 00:43:57 GMT	188748	51628	38410
Sun, 29 Nov 2020 04:31:45 GMT	62718	14350	3192
Sun, 29 Nov 2020 13:00:49 GMT	45169	11416	1742
Sun, 29 Nov 2020 14:00:29 GMT	191638	27443	28375
Sun, 29 Nov 2020 16:23:49 GMT	121603	28935	10707
Sun, 29 Nov 2020 16:24:04 GMT	117475	28698	9836
Sun, 29 Nov 2020 16:24:13 GMT	119126	27988	12073
Sun, 29 Nov 2020 16:24:48 GMT	166861	35872	29729
Mon, 30 Nov 2020 00:34:38 GMT	278744	69285	39995
Mon, 30 Nov 2020 01:05:11 GMT	190578	47584	27620
Mon, 30 Nov 2020 01:14:45 GMT	185546	31455	18428
Mon, 30 Nov 2020 01:22:05 GMT	74304	24447	11743
Mon, 30 Nov 2020 01:25:50 GMT	125599	27617	12644
Mon, 30 Nov 2020 02:55:44 GMT	269831	69565	36297
Mon, 30 Nov 2020 03:00:35 GMT	164710	43025	10589
Mon, 30 Nov 2020 03:05:16 GMT	304642	77782	83253
Mon, 30 Nov 2020 13:41:43 GMT	495058	99402	72801
Mon, 30 Nov 2020 13:59:51 GMT	195351	53406	26073
Mon, 30 Nov 2020 13:59:52 GMT	123413	29786	12809
Mon, 30 Nov 2020 14:46:39 GMT	165134	28222	15933
Mon, 30 Nov 2020 17:12:42 GMT	225283	38885	22181
Mon, 30 Nov 2020 17:28:57 GMT	66843	23340	13950
Mon, 30 Nov 2020 17:34:35 GMT	250802	63329	43803
Mon, 30 Nov 2020 18:00:38 GMT	111145	28771	8527
Mon, 30 Nov 2020 18:34:13 GMT	75280	21490	6049
Mon, 30 Nov 2020 18:59:47 GMT	48045	17271	4229
Mon, 30 Nov 2020 19:30:40 GMT	53991	14659	2872
Mon, 30 Nov 2020 20:20:54 GMT	48257	12141	2978
Mon, 30 Nov 2020 23:07:30 GMT	66293	16697	6064
Mon, 30 Nov 2020 23:39:19 GMT	94255	29531	17856
Mon, 30 Nov 2020 23:40:10 GMT	137527	29849	10331
Mon, 30 Nov 2020 23:46:53 GMT	92643	23647	9093
Mon, 30 Nov 2020 23:49:22 GMT	227466	43571	32552
Tue, 01 Dec 2020 00:02:55 GMT	100840	23166	3992
Tue, 01 Dec 2020 01:10:45 GMT	58514	21569	2736
Tue, 01 Dec 2020 01:32:44 GMT	38937	10090	2304
Tue, 01 Dec 2020 01:36:18 GMT	63754	15078	3093
Tue, 01 Dec 2020 01:50:14 GMT	65937	26751	7914
Tue, 01 Dec 2020 01:59:04 GMT	107681	24225	4737
Tue, 01 Dec 2020 03:13:58 GMT	118988	25968	10588
Tue, 01 Dec 2020 03:14:36 GMT	93960	21516	3139
Tue, 01 Dec 2020 03:21:20 GMT	53288	12272	1610
Tue, 01 Dec 2020 03:32:04 GMT	199415	39966	14856
Tue, 01 Dec 2020 03:33:24 GMT	113522	26261	9526
Tue, 01 Dec 2020 03:37:29 GMT	116751	25242	9725
Tue, 01 Dec 2020 05:03:39 GMT	245964	58560	25306
Tue, 01 Dec 2020 07:46:28 GMT	45866	12703	6794
Tue, 01 Dec 2020 13:48:19 GMT	104864	37526	6109
Tue, 01 Dec 2020 13:53:23 GMT	97513	28995	8567
Tue, 01 Dec 2020 13:56:21 GMT	115379	33342	7855
Tue, 01 Dec 2020 13:59:36 GMT	175749	43428	21035
Tue, 01 Dec 2020 14:03:39 GMT	106345	32767	18124
Tue, 01 Dec 2020 14:19:01 GMT	93710	24684	7309
Tue, 01 Dec 2020 14:29:06 GMT	81493	18787	5220
Tue, 01 Dec 2020 14:29:19 GMT	77581	19668	6975
Tue, 01 Dec 2020 14:29:30 GMT	92644	27380	10133
Tue, 01 Dec 2020 15:06:12 GMT	55140	19856	7154
Tue, 01 Dec 2020 18:05:28 GMT	39663	12529	3627
Tue, 01 Dec 2020 18:51:39 GMT	80824	21802	2941
Tue, 01 Dec 2020 18:51:44 GMT	69230	18714	2393
Tue, 01 Dec 2020 18:51:50 GMT	73168	20091	2708
Tue, 01 Dec 2020 18:51:57 GMT	70327	18433	2614
Tue, 01 Dec 2020 18:52:05 GMT	69704	18880	2734
Tue, 01 Dec 2020 18:52:20 GMT	82769	23986	3131
Tue, 01 Dec 2020 18:52:27 GMT	77671	22289	3347
Tue, 01 Dec 2020 18:52:34 GMT	75828	21442	3783
Tue, 01 Dec 2020 18:52:43 GMT	113972	32849	9538
Tue, 01 Dec 2020 19:31:28 GMT	208938	57101	28489
Tue, 01 Dec 2020 19:34:37 GMT	284256	41900	32307
Tue, 01 Dec 2020 19:40:48 GMT	111773	28912	14706
Tue, 01 Dec 2020 20:39:51 GMT	93389	28736	5399
Tue, 01 Dec 2020 20:39:59 GMT	125049	37976	9149
Tue, 01 Dec 2020 20:49:11 GMT	149300	52578	19592
Tue, 01 Dec 2020 21:18:09 GMT	53791	18072	2289
Tue, 01 Dec 2020 21:28:23 GMT	100377	31186	8878
Tue, 01 Dec 2020 21:38:49 GMT	123546	40866	16952
Tue, 01 Dec 2020 22:00:00 GMT	43858	14188	3311
Tue, 01 Dec 2020 22:09:39 GMT	50827	13753	2021
Tue, 01 Dec 2020 22:20:13 GMT	55677	14745	2375
Tue, 01 Dec 2020 23:03:02 GMT	37016	12713	3150
Tue, 01 Dec 2020 23:13:16 GMT	47126	15261	4624
Tue, 01 Dec 2020 23:13:48 GMT	55622	21329	3604
Tue, 01 Dec 2020 23:55:55 GMT	74380	14948	8555
Wed, 02 Dec 2020 00:53:43 GMT	73400	32834	5686
Wed, 02 Dec 2020 01:38:41 GMT	70465	19861	6641
Wed, 02 Dec 2020 02:45:03 GMT	248273	65850	28595
Wed, 02 Dec 2020 02:45:04 GMT	195784	46431	21138
Wed, 02 Dec 2020 02:52:19 GMT	54999	13652	3878
Wed, 02 Dec 2020 03:00:16 GMT	120774	35677	8994
Wed, 02 Dec 2020 03:27:15 GMT	105758	30798	22299
Wed, 02 Dec 2020 03:40:02 GMT	288399	51402	45420
Wed, 02 Dec 2020 04:07:35 GMT	110446	32213	9973
Wed, 02 Dec 2020 04:18:49 GMT	142021	42145	11405
Wed, 02 Dec 2020 04:31:04 GMT	94091	38072	8370
Wed, 02 Dec 2020 05:07:16 GMT	93955	25686	9229
Wed, 02 Dec 2020 05:07:21 GMT	121678	37518	10297
Wed, 02 Dec 2020 15:19:42 GMT	230843	55949	22573
Wed, 02 Dec 2020 15:38:55 GMT	232456	39026	19192
Wed, 02 Dec 2020 16:00:01 GMT	67116	21284	7194
Wed, 02 Dec 2020 16:09:18 GMT	116088	36498	7352
Wed, 02 Dec 2020 16:09:32 GMT	104098	31279	8960
Wed, 02 Dec 2020 16:34:14 GMT	223613	44984	32876
Wed, 02 Dec 2020 16:40:07 GMT	67884	15179	6951
Wed, 02 Dec 2020 18:37:28 GMT	43859	13748	4512
Wed, 02 Dec 2020 18:39:23 GMT	31629	7788	2907
Wed, 02 Dec 2020 20:56:29 GMT	312004	121456	98683
Wed, 02 Dec 2020 22:54:31 GMT	57276	17840	5160
Wed, 02 Dec 2020 23:32:27 GMT	108164	20359	8763
Wed, 02 Dec 2020 23:43:39 GMT	41881	10993	2619
Wed, 02 Dec 2020 23:43:50 GMT	262380	67242	29794
Thu, 03 Dec 2020 01:07:42 GMT	179024	48618	22786
Thu, 03 Dec 2020 02:41:01 GMT	79756	21051	4658
Thu, 03 Dec 2020 02:42:50 GMT	86560	24293	5947
Thu, 03 Dec 2020 02:43:54 GMT	96129	25354	5403
Thu, 03 Dec 2020 02:44:25 GMT	123383	33257	10011
Thu, 03 Dec 2020 02:45:35 GMT	116831	34082	10524
Thu, 03 Dec 2020 04:21:12 GMT	179486	70175	18412
Thu, 03 Dec 2020 15:17:36 GMT	204039	50031	16006
Thu, 03 Dec 2020 15:31:39 GMT	167270	41289	16110
Thu, 03 Dec 2020 16:09:07 GMT	174573	28934	13538
Thu, 03 Dec 2020 16:25:17 GMT	195305	22723	8609
Thu, 03 Dec 2020 18:32:55 GMT	67127	25515	3777
Thu, 03 Dec 2020 18:44:57 GMT	142425	70480	13556
Thu, 03 Dec 2020 19:01:39 GMT	235341	62539	29144
Thu, 03 Dec 2020 20:21:18 GMT	109779	20636	8159
Thu, 03 Dec 2020 20:50:04 GMT	109059	39656	14697
Thu, 03 Dec 2020 21:11:47 GMT	147683	48585	14804
Thu, 03 Dec 2020 21:32:41 GMT	134139	42713	15223
Thu, 03 Dec 2020 21:57:03 GMT	115150	32661	13103
Fri, 04 Dec 2020 01:15:47 GMT	189922	46743	17915
Fri, 04 Dec 2020 01:28:26 GMT	278958	69017	29779
Fri, 04 Dec 2020 04:09:56 GMT	176075	44340	26682
Fri, 04 Dec 2020 04:37:16 GMT	213264	50442	28160
Fri, 04 Dec 2020 05:57:19 GMT	103109	25912	14506
Fri, 04 Dec 2020 13:04:32 GMT	88330	13142	3372
Fri, 04 Dec 2020 13:05:26 GMT	246672	42435	20063
Fri, 04 Dec 2020 13:14:30 GMT	166945	46879	21207
Fri, 04 Dec 2020 13:53:41 GMT	130861	27679	8835
Fri, 04 Dec 2020 13:54:38 GMT	285197	52297	18239
Fri, 04 Dec 2020 13:55:25 GMT	343219	70479	44311
Fri, 04 Dec 2020 13:56:00 GMT	364704	62758	46001
Fri, 04 Dec 2020 16:42:58 GMT	62504	16136	8855
Fri, 04 Dec 2020 16:45:52 GMT	39821	8565	2983
Fri, 04 Dec 2020 16:46:24 GMT	43424	8929	4408
Fri, 04 Dec 2020 19:54:47 GMT	251779	65956	28913
Fri, 04 Dec 2020 22:41:57 GMT	277908	40808	37137
Fri, 04 Dec 2020 22:42:57 GMT	124752	22369	15866
Fri, 04 Dec 2020 22:46:29 GMT	35666	10697	3759
Fri, 04 Dec 2020 22:49:28 GMT	87681	25114	7788
Fri, 04 Dec 2020 22:55:52 GMT	114505	38378	13896
Fri, 04 Dec 2020 23:23:53 GMT	124608	27980	14497
Sat, 05 Dec 2020 01:25:50 GMT	86372	25127	8942
Sat, 05 Dec 2020 02:43:00 GMT	147585	43981	15633
Sat, 05 Dec 2020 02:44:12 GMT	86700	23809	5455
Sat, 05 Dec 2020 03:05:35 GMT	89290	24440	7727
Sat, 05 Dec 2020 03:05:40 GMT	81480	21162	8392
Sat, 05 Dec 2020 16:32:33 GMT	161473	34056	17453
Sat, 05 Dec 2020 17:02:08 GMT	214510	55127	43209
Sat, 05 Dec 2020 17:54:15 GMT	132825	38407	30337
Sat, 05 Dec 2020 21:35:04 GMT	118258	36321	14851
Sat, 05 Dec 2020 22:04:57 GMT	213320	27777	20479
Sat, 05 Dec 2020 22:33:32 GMT	126138	31862	19566
Sat, 05 Dec 2020 22:33:33 GMT	100395	21106	17332
Sun, 06 Dec 2020 02:11:19 GMT	77115	19939	7181
Sun, 06 Dec 2020 02:22:55 GMT	62155	13096	3059
Sun, 06 Dec 2020 02:23:47 GMT	34426	7275	1285
Sun, 06 Dec 2020 02:24:03 GMT	32882	6937	1145
Sun, 06 Dec 2020 02:24:15 GMT	33762	7020	1253
Sun, 06 Dec 2020 02:24:23 GMT	38953	14083	2805
Sun, 06 Dec 2020 02:24:53 GMT	43374	9739	3426
Sun, 06 Dec 2020 02:38:00 GMT	51789	12612	5151
Sun, 06 Dec 2020 02:40:28 GMT	75284	21348	7769
Sun, 06 Dec 2020 02:42:34 GMT	45847	11576	5928
